File name,Method,PSNR,SSIM,BPP
7.1.01.tiff,Brahimi propose,"[24.572470451755745, 26.815020007577985, 27.57745120455761, 29.047470828923384, 29.058240273958017, 29.712913278053982, 31.064363757631632, 31.298974354551895, 31.35411011314247, 31.37683520372307, 31.675263753503714, 32.24857711560131, 33.19767155494743, 33.56138141051096, 33.76173688918256, 34.907100672819944, 36.12520252731548, 37.91783091794224, 41.62585244807457]","[0.49527670270340796, 0.5948745821329511, 0.6457488230136256, 0.7112266907004372, 0.7119060723064465, 0.7450422156564882, 0.8009352777068312, 0.8106011487416678, 0.8126079833593187, 0.8132198281351457, 0.8245191834660421, 0.844168336706278, 0.8715578972633978, 0.8810735310221367, 0.8852596996898124, 0.9098160299092712, 0.93094065423602, 0.9523350017756895, 0.9782935515238915]","[0.13043212890625, 0.176361083984375, 0.249725341796875, 0.3231201171875, 0.324981689453125, 0.449188232421875, 0.633148193359375, 0.684295654296875, 0.696258544921875, 0.702056884765625, 0.80401611328125, 0.9534912109375, 1.2001953125, 1.315155029296875, 1.3760986328125, 1.817291259765625, 2.290252685546875, 3.0338134765625, 4.4119873046875]"
7.1.02.tiff,DCT,"[29.616698772297283, 32.50874356169509, 33.91992333330147, 34.75072512448685, 35.352618741921816, 35.80376068510171, 36.207720140895894, 36.53716913913921, 36.8463057649031, 37.124702526927564, 37.38939908975198, 37.69961600252866, 38.07840405250252, 38.52560287558747, 39.03692712969358, 39.782576324591396, 40.7827920311865, 42.26226285334266, 44.91350517548472]","[0.8217833206403773, 0.8536840743610307, 0.8715584150905393, 0.8844153734294778, 0.8940231311059467, 0.9004570242312813, 0.9057128216425412, 0.9101997362009423, 0.9147459919477151, 0.9184310642779627, 0.9217504277306964, 0.9256311682699369, 0.9301072331450969, 0.9346823194519238, 0.9392960232351961, 0.9454211295308266, 0.952628948835213, 0.9619669808203406, 0.9757365061529442]","[0.1531982421875, 0.18701171875, 0.222198486328125, 0.25408935546875, 0.291107177734375, 0.328857421875, 0.36822509765625, 0.4024658203125, 0.448822021484375, 0.4901123046875, 0.53228759765625, 0.59100341796875, 0.668060302734375, 0.77508544921875, 0.89154052734375, 1.084381103515625, 1.371612548828125, 1.848358154296875, 2.87188720703125]"
7.1.02.tiff,Oliveira propose,"[29.994116679661573, 32.11476348088601, 32.72831329733119, 33.78459785121895, 34.130473511081064, 34.591295866257795, 35.039501956595814, 35.59904611316815, 35.87782245941358, 35.99843770803531, 36.32186957705691, 36.815395085523626, 37.38202761425836, 37.802260703405096, 38.22655893292702, 39.23067681450704, 40.21883479103935, 41.93211610660174, 44.63962827985674]","[0.8265026869918457, 0.8521344522678853, 0.8617413032579894, 0.8807655369744616, 0.8854627710868251, 0.8919676917519808, 0.8962138436923199, 0.9039440990087859, 0.9069129735704511, 0.9093442066593966, 0.9144660017654483, 0.9201428411091537, 0.9253143717572161, 0.9292802018594829, 0.9320764188248074, 0.9395290282040089, 0.948403506707699, 0.9590707203792102, 0.9738636641415442]","[0.150970458984375, 0.186614990234375, 0.22442626953125, 0.2564697265625, 0.29095458984375, 0.34283447265625, 0.3773193359375, 0.404296875, 0.447265625, 0.48785400390625, 0.5634765625, 0.6732177734375, 0.7255859375, 0.793426513671875, 0.87615966796875, 1.098480224609375, 1.411895751953125, 1.891754150390625, 2.915924072265625]"
7.1.02.tiff,Brahimi propose,"[25.646790755450475, 29.92176437510218, 30.385397988626156, 32.38483423671175, 32.47672101834675, 32.98388316169569, 34.23504928145987, 34.53472173721312, 34.65777220696533, 34.73457691607458, 35.05302267193328, 35.73139535615814, 36.280007856032064, 36.69278506480844, 36.946767769892276, 38.15115766412035, 39.422872530772935, 41.000197142272405, 44.10465234037105]","[0.7896819285802228, 0.8244170458625986, 0.8313560207307433, 0.8511392610401501, 0.8514519874461157, 0.8588305240687387, 0.879383057714063, 0.8821103975054428, 0.8829690859931688, 0.8832440355845633, 0.8878491304849813, 0.8993242375729402, 0.9053076924813153, 0.9086816984262612, 0.9101305814426164, 0.925529768453509, 0.9368849035009796, 0.9521930367803367, 0.9723402474372208]","[0.133941650390625, 0.156646728515625, 0.1737060546875, 0.203216552734375, 0.2069091796875, 0.2376708984375, 0.27728271484375, 0.29510498046875, 0.30059814453125, 0.30438232421875, 0.3404541015625, 0.398193359375, 0.45623779296875, 0.4896240234375, 0.5068359375, 0.755279541015625, 0.976165771484375, 1.607177734375, 2.89697265625]"
7.1.03.tiff,DCT,"[27.10574690788166, 29.37946487356616, 30.53322657068727, 31.30092747428474, 31.886202733520758, 32.34182179736568, 32.73649884176324, 33.04041189797764, 33.34345508136239, 33.60295133154449, 33.851600930483364, 34.138261286239675, 34.47531011061554, 34.876500525976184, 35.318248856200064, 35.97344228705091, 36.93203992340763, 38.65096123033791, 42.828451958879256]","[0.5598268024255978, 0.6774253898759611, 0.7395365723185007, 0.7772439081810221, 0.8030070747260536, 0.821865846158184, 0.8364696070969072, 0.847063823851343, 0.8570897722414963, 0.8651221108360321, 0.8721863966865235, 0.8800979253210067, 0.8886080743160755, 0.8979101558831261, 0.907124533792737, 0.919349949569707, 0.9345207052898714, 0.9547474964153989, 0.9817523096627417]","[0.161651611328125, 0.2701416015625, 0.399139404296875, 0.528228759765625, 0.65472412109375, 0.773681640625, 0.88446044921875, 0.9801025390625, 1.085205078125, 1.176513671875, 1.26873779296875, 1.38421630859375, 1.521331787109375, 1.69244384765625, 1.868133544921875, 2.13885498046875, 2.537506103515625, 3.219482421875, 4.6395263671875]"
7.1.03.tiff,Oliveira propose,"[27.40889076697186, 29.199791536958365, 29.988352701090612, 30.853449958623287, 31.14035192837686, 31.634908569059487, 31.937079117048004, 32.338164411376155, 32.606748670525796, 32.770417569116404, 33.12396414822484, 33.44897011409479, 33.83784886074432, 34.22474777486947, 34.51771345706797, 35.335063172433195, 36.45151586177742, 38.387321505232514, 42.75599638044872]","[0.5576612753299475, 0.6641769305121104, 0.7157367175857574, 0.7626835770901002, 0.777497576422018, 0.7976143984017171, 0.810879306503863, 0.825118634097364, 0.8356983972098521, 0.8425472126137135, 0.8549988323117428, 0.8645381484917246, 0.8736176759391566, 0.8838391335361147, 0.8906580830825545, 0.9082433069081484, 0.9276857945891042, 0.9520051556498642, 0.9813644697759745]","[0.153564453125, 0.253570556640625, 0.396636962890625, 0.519866943359375, 0.614837646484375, 0.748046875, 0.85357666015625, 0.959503173828125, 1.067108154296875, 1.146026611328125, 1.2841796875, 1.4454345703125, 1.566741943359375, 1.7332763671875, 1.8746337890625, 2.227783203125, 2.673675537109375, 3.45538330078125, 4.853424072265625]"
7.1.03.tiff,Brahimi propose,"[24.599885005963145, 27.316644150426654, 27.925741528843666, 29.125689151843428, 29.15280528804386, 29.826158171272006, 30.87506073755671, 31.06626184706341, 31.11230519227753, 31.150046490180266, 31.48910629460478, 32.067060198226464, 32.760832469438135, 33.127624166739935, 33.3100601307162, 34.421190604391406, 35.57009786493377, 37.29450494458139, 41.1062941368142]","[0.4640167259197616, 0.5492013841243223, 0.5991409101492102, 0.6554030674003893, 0.6563768498619853, 0.7005473155847998, 0.7557670371765298, 0.7656120931302314, 0.7676064690007091, 0.7689169952861047, 0.7845533435521315, 0.8081411040569682, 0.8368893130507022, 0.8498723852585637, 0.8554284322685961, 0.8861270196698067, 0.9118072013527452, 0.9395275189271303, 0.9735503789015691]","[0.12896728515625, 0.15386962890625, 0.215362548828125, 0.262359619140625, 0.265350341796875, 0.39990234375, 0.553314208984375, 0.59930419921875, 0.608795166015625, 0.61639404296875, 0.737945556640625, 0.913543701171875, 1.162384033203125, 1.2955322265625, 1.35858154296875, 1.838592529296875, 2.3671875, 3.17742919921875, 4.6671142578125]"
7.1.05.tiff,DCT,"[25.072669519721735, 27.371708086855882, 28.540256202245615, 29.309842955675336, 29.883493040734553, 30.321169123296926, 30.70203806567218, 31.001272589886405, 31.302975590590584, 31.55946674273558, 31.809497426219213, 32.10167327718911, 32.44616347294686, 32.87104925286148, 33.380599537022505, 34.18230832889594, 35.395242593947096, 37.58397653983203, 42.59934216298972]","[0.5761522682965304, 0.7227067585744802, 0.7826866257385555, 0.8157420837972953, 0.8374626803242462, 0.8527852264699526, 0.8647617712077492, 0.8738039848866628, 0.8820404167761025, 0.8885511415431095, 0.8945534796968749, 0.9012916590126421, 0.9087958956654676, 0.9171647959312329, 0.9261323768035815, 0.9380023408587006, 0.9522694694814676, 0.9702056948637909, 0.9896365977814866]","[0.225799560546875, 0.43084716796875, 0.62689208984375, 0.795379638671875, 0.94921875, 1.08514404296875, 1.213104248046875, 1.319183349609375, 1.43096923828125, 1.52899169921875, 1.6258544921875, 1.744476318359375, 1.885223388671875, 2.0640869140625, 2.269500732421875, 2.59039306640625, 3.05670166015625, 3.856597900390625, 5.3040771484375]"
7.1.05.tiff,Oliveira propose,"[25.002341444630783, 26.949973939148343, 27.6873552391614, 28.59694829850703, 28.89956483099236, 29.41813412370893, 29.663422926414956, 30.08044811350921, 30.356451006651422, 30.49186089451206, 30.892096361910838, 31.2379518452226, 31.6965427950815, 32.1953847635185, 32.572248223616626, 33.58298735194624, 34.88210062100714, 37.55251479716803, 42.56777652506841]","[0.5587370593200164, 0.7014674278585267, 0.7441442861933651, 0.7897506903055987, 0.8044004412802179, 0.8255102816018517, 0.8348448418426626, 0.8478435647405695, 0.8576576652893566, 0.8620616742915681, 0.8736459655030175, 0.8833312617081502, 0.8943180391032274, 0.904735555566309, 0.9122689788424637, 0.9294636414487907, 0.9469641234501263, 0.9696652721542249, 0.9894553942076694]","[0.21002197265625, 0.418487548828125, 0.600250244140625, 0.80621337890625, 0.92340087890625, 1.080718994140625, 1.180908203125, 1.31085205078125, 1.441864013671875, 1.521636962890625, 1.6787109375, 1.845947265625, 2.00799560546875, 2.193603515625, 2.364898681640625, 2.7877197265625, 3.285491943359375, 4.19671630859375, 5.54693603515625]"
7.1.05.tiff,Brahimi propose,"[22.85973321118911, 24.855156271830975, 25.59965113098871, 26.909433972858103, 26.93746860504347, 27.527978980301782, 28.7456008985348, 29.05096377196792, 29.121737819338847, 29.173315345984292, 29.47240996582312, 29.963088838331352, 30.81669622676384, 31.233962840550475, 31.505829346215197, 32.68262140574929, 34.02538316635695, 35.99858682432185, 40.61425903846597]","[0.4023905922205672, 0.5400592733113321, 0.6072092646373574, 0.6935283577984744, 0.6954098892131184, 0.7304964358029274, 0.7919999733545406, 0.8070893020520948, 0.8103160561597528, 0.8124147622227964, 0.8247054103930562, 0.8423758775995105, 0.8695326576461473, 0.8814092068452204, 0.8884285059806327, 0.9140050498679403, 0.9359851880690049, 0.9582842482065093, 0.984406898099647]","[0.138641357421875, 0.210205078125, 0.32086181640625, 0.452056884765625, 0.457916259765625, 0.623779296875, 0.89691162109375, 0.9937744140625, 1.014892578125, 1.03204345703125, 1.159576416015625, 1.3399658203125, 1.661102294921875, 1.838104248046875, 1.94500732421875, 2.469818115234375, 3.029815673828125, 3.8651123046875, 5.30908203125]"
7.1.06.tiff,DCT,"[25.113857568858492, 27.420087146285343, 28.625973362939447, 29.4081162477761, 29.99468764750393, 30.448438880859445, 30.84114600258411, 31.146535212083673, 31.442055288024825, 31.699298677793358, 31.947208649274835, 32.23763102033468, 32.57758431508463, 33.0052063241044, 33.50634204053878, 34.298221469632644, 35.48583276850776, 37.63029853901111, 42.56984488396103]","[0.5730307566734129, 0.7225025557913444, 0.783776689701481, 0.8179696683837752, 0.8401063897618759, 0.8554711565119828, 0.867655103156079, 0.8764002768339002, 0.884296079730299, 0.8908878127977599, 0.8968198925093803, 0.903344115768557, 0.9105982615654853, 0.9188608219092473, 0.9275342168731534, 0.9393260600364901, 0.953299297575234, 0.9706855289690135, 0.9899132764135176]","[0.224853515625, 0.43402099609375, 0.632293701171875, 0.805084228515625, 0.95941162109375, 1.097900390625, 1.2271728515625, 1.3333740234375, 1.444915771484375, 1.542205810546875, 1.6405029296875, 1.75811767578125, 1.904876708984375, 2.08416748046875, 2.284393310546875, 2.603515625, 3.0614013671875, 3.849761962890625, 5.3018798828125]"
7.1.06.tiff,Oliveira propose,"[25.050367098035995, 27.02473496174111, 27.76370856446059, 28.680480656778713, 28.988500806105527, 29.498096098821662, 29.735545399519427, 30.139485087445816, 30.416134967906835, 30.56108564291874, 30.975471177926515, 31.3219932904607, 31.780448411496586, 32.27033213917267, 32.63301807078354, 33.62709273615326, 34.922670634254764, 37.520942576878646, 42.53023232612514]","[0.5541104439719867, 0.7007129742453878, 0.7439571207363064, 0.7902481023400415, 0.8056527454813672, 0.8269636305791382, 0.836158558376466, 0.8486814603835151, 0.8582877347716409, 0.8628377567349534, 0.8746818449630986, 0.8844255662759349, 0.8953278398345831, 0.9055731349011484, 0.91301548576527, 0.9299985141016287, 0.9475963794064304, 0.9698130265196585, 0.9897812753062467]","[0.20855712890625, 0.4176025390625, 0.60101318359375, 0.80987548828125, 0.93115234375, 1.08984375, 1.191558837890625, 1.326141357421875, 1.457794189453125, 1.53863525390625, 1.6951904296875, 1.862945556640625, 2.023529052734375, 2.207611083984375, 2.381011962890625, 2.797607421875, 3.298492431640625, 4.209716796875, 5.57537841796875]"
7.1.06.tiff,Brahimi propose,"[22.921780880217007, 24.89518479805749, 25.65877777117908, 26.94581824521652, 26.966635731338688, 27.569785372291065, 28.779167947184195, 29.08255033421607, 29.155491556033365, 29.200137087812536, 29.499144155244824, 29.992210529489725, 30.874468668479004, 31.276015771475038, 31.542778147170793, 32.7440171686103, 34.074230439744866, 36.04317694087717, 40.54900621209552]","[0.3942811363195199, 0.5363429864142192, 0.6042581767119732, 0.6919789466062971, 0.6936588733056366, 0.72912524292159, 0.7912369561294997, 0.8069131976185381, 0.8102763441034911, 0.8122121995899622, 0.8245689201246482, 0.8421907188044887, 0.8702980559759975, 0.8818349136072176, 0.8887779660417913, 0.9148338516590552, 0.9365734438285572, 0.9587685606637504, 0.9844240528779843]","[0.1368408203125, 0.20904541015625, 0.3228759765625, 0.450164794921875, 0.455169677734375, 0.622283935546875, 0.8958740234375, 0.996826171875, 1.018798828125, 1.0347900390625, 1.166259765625, 1.351318359375, 1.680816650390625, 1.856292724609375, 1.963134765625, 2.495025634765625, 3.05389404296875, 3.88983154296875, 5.3267822265625]"
7.1.07.tiff,DCT,"[25.68340663681546, 27.918229115374626, 29.095632039403053, 29.846548274127528, 30.425186921620547, 30.863404651609624, 31.235506812356455, 31.52864964963731, 31.820399843419818, 32.07188914736698, 32.31449691968488, 32.60354634791104, 32.93882999486438, 33.352432481574546, 33.842599636830904, 34.61866461457356, 35.76044991744353, 37.81634250195171, 42.5758745609436]","[0.5408752262528155, 0.6980548900034642, 0.7629167521211243, 0.7987754486522117, 0.8230606969012427, 0.8401091507605466, 0.853389336594032, 0.862751448183167, 0.8718592832409924, 0.878978227592727, 0.8856852806952995, 0.8930594967188712, 0.9009859395337357, 0.9101420452871943, 0.9198071037954907, 0.9327493827718912, 0.9479014147941027, 0.9669310682746045, 0.9884072424023711]","[0.196807861328125, 0.3870849609375, 0.572296142578125, 0.736907958984375, 0.889801025390625, 1.022125244140625, 1.15106201171875, 1.258209228515625, 1.37164306640625, 1.471588134765625, 1.570404052734375, 1.691650390625, 1.834136962890625, 2.016143798828125, 2.2210693359375, 2.537750244140625, 2.997344970703125, 3.774261474609375, 5.22607421875]"
7.1.07.tiff,Oliveira propose,"[25.718095801796743, 27.57270462276771, 28.369209543334158, 29.247942220013673, 29.523474475155467, 29.983588045375683, 30.236269626642958, 30.57980735022232, 30.86250594228052, 31.00032963834799, 31.37597374748456, 31.757435062117313, 32.19692857090401, 32.60465094309251, 32.967465653514274, 33.90291807612199, 35.25118815317994, 37.63230711949389, 42.521107498683016]","[0.5220569083290213, 0.6736277203505125, 0.7232713598919641, 0.7729504456621007, 0.7881011092582949, 0.8102898360627095, 0.8207829832056295, 0.8323444921528664, 0.8436881165710063, 0.8488405701158864, 0.8611849535345613, 0.8733341772883262, 0.8854391059222108, 0.8952092546971145, 0.9033644568013702, 0.921245100568773, 0.9418993125895607, 0.9654350753168316, 0.9882385025238614]","[0.1800537109375, 0.359405517578125, 0.5433349609375, 0.737884521484375, 0.84381103515625, 0.999969482421875, 1.1138916015625, 1.2366943359375, 1.368804931640625, 1.4488525390625, 1.606109619140625, 1.783416748046875, 1.9376220703125, 2.12457275390625, 2.300201416015625, 2.707550048828125, 3.23089599609375, 4.100921630859375, 5.48931884765625]"
7.1.07.tiff,Brahimi propose,"[23.549939578134396, 25.524581299414933, 26.376679199063044, 27.413678364616047, 27.43015771480414, 28.136430665750908, 29.250115327879275, 29.501164504226516, 29.56323679905485, 29.631674400175708, 29.9742626732052, 30.50456054856125, 31.26239690335894, 31.66751900873357, 31.90535323958617, 33.09890915116037, 34.353884929762344, 36.24603344473426, 40.575772194124994]","[0.37610442657501375, 0.5004997820326754, 0.5911812926983724, 0.6599947424907802, 0.6615546606506341, 0.7069421962742106, 0.7708134181938983, 0.786254270014015, 0.7897379443490555, 0.7934537924172185, 0.8094669251565829, 0.8295744226552746, 0.8567414145489439, 0.8698469801193631, 0.8767439213829882, 0.9054735565272855, 0.9286511919688434, 0.9532922521504212, 0.982008646268487]","[0.129486083984375, 0.17559814453125, 0.296142578125, 0.3824462890625, 0.38653564453125, 0.567626953125, 0.81982421875, 0.905181884765625, 0.924652099609375, 0.945831298828125, 1.080108642578125, 1.27056884765625, 1.584716796875, 1.763153076171875, 1.858856201171875, 2.396575927734375, 2.966094970703125, 3.798614501953125, 5.262725830078125]"
7.1.08.tiff,DCT,"[28.387013455851967, 30.734736955510282, 31.87409087328777, 32.576599948537606, 33.124831279975524, 33.56146279404203, 33.92977709356702, 34.22286263658779, 34.50575230244396, 34.74866443029538, 34.97916635681595, 35.24903843498219, 35.56764325808509, 35.9392374221943, 36.329505046302955, 36.908968919514024, 37.739360603275514, 39.24819749333716, 43.01141764233677]","[0.6436058667266101, 0.7051210013294889, 0.7511413264602006, 0.7812736890264557, 0.8042115421451358, 0.8206513752000871, 0.833512599028808, 0.8429133377263176, 0.8519256881983822, 0.8592417234824948, 0.865883343819387, 0.8735459011804616, 0.8817657175170283, 0.890634694770533, 0.8990344914456393, 0.910194993663429, 0.9241615689123028, 0.944423044891649, 0.9749384260602498]","[0.1495361328125, 0.207183837890625, 0.284149169921875, 0.372894287109375, 0.469024658203125, 0.562896728515625, 0.652618408203125, 0.731414794921875, 0.8212890625, 0.900543212890625, 0.98046875, 1.088592529296875, 1.2144775390625, 1.366424560546875, 1.529144287109375, 1.7862548828125, 2.14849853515625, 2.78875732421875, 4.19427490234375]"
7.1.08.tiff,Oliveira propose,"[28.87684065790704, 30.685760541791744, 31.286021317724263, 32.19744239202232, 32.461844480301345, 32.92232233943701, 33.212721027673815, 33.63488081582146, 33.85868181036655, 34.01728458669707, 34.367585798564456, 34.67103852934361, 34.990044588582265, 35.412768974622445, 35.66706942556598, 36.40456299798466, 37.32992527712479, 39.05231909355165, 42.94825579225339]","[0.6474538528317664, 0.7046610662704978, 0.7368943887408378, 0.7737321265561425, 0.7853174673008112, 0.8032949991104029, 0.8164042328823141, 0.8290721859418944, 0.8367156386858743, 0.8428484810837059, 0.8537378004923172, 0.8626054759970725, 0.8698817495597991, 0.8804995318442095, 0.8860859162021891, 0.9013705230871695, 0.9183097347855029, 0.9419319449928067, 0.9744927098171889]","[0.14520263671875, 0.20013427734375, 0.288787841796875, 0.366973876953125, 0.444488525390625, 0.55316162109375, 0.64068603515625, 0.714508056640625, 0.801300048828125, 0.870330810546875, 0.989532470703125, 1.142913818359375, 1.240631103515625, 1.39141845703125, 1.51611328125, 1.824554443359375, 2.223541259765625, 2.952728271484375, 4.326202392578125]"
7.1.08.tiff,Brahimi propose,"[26.086511511771416, 28.80482034166974, 29.279634583350482, 30.704836694706916, 30.727766295456853, 31.199273561978732, 32.29360798816946, 32.45651139969543, 32.48701336367725, 32.510941895037604, 32.789134219142575, 33.374711706716134, 34.0273478988851, 34.32808529188689, 34.47133507078939, 35.477123803639394, 36.58841240747592, 38.16790612632647, 41.67185380925994]","[0.5941373154537715, 0.6424049952743985, 0.662935816164246, 0.7008236541604986, 0.7011361893824433, 0.7257405050231456, 0.7686885470297868, 0.7746202120718417, 0.775588630676926, 0.7759425061861543, 0.7887789530220489, 0.8127396759102624, 0.8371566964069569, 0.8465503361646012, 0.850066123673955, 0.8779745735999918, 0.903709722858372, 0.9309340424153414, 0.9671532421184035]","[0.128387451171875, 0.146270751953125, 0.1761474609375, 0.20684814453125, 0.20806884765625, 0.282989501953125, 0.379058837890625, 0.406280517578125, 0.411651611328125, 0.4146728515625, 0.509765625, 0.65289306640625, 0.83056640625, 0.9154052734375, 0.95367431640625, 1.38006591796875, 1.8486328125, 2.64190673828125, 4.147369384765625]"
7.1.09.tiff,DCT,"[25.81812134749175, 28.107445947091417, 29.357122199339187, 30.191164325336878, 30.82410149631482, 31.330662967968344, 31.754575340521157, 32.09170278638523, 32.42083375466232, 32.70631521397846, 32.978546538544016, 33.293967512812394, 33.66184052336575, 34.10327127644898, 34.5988212895289, 35.3393048499231, 36.42320303291814, 38.324699507717426, 42.715852400735]","[0.5407837742711173, 0.6969186523964489, 0.7653853813932333, 0.8034308427371849, 0.8290882491280157, 0.847353998644595, 0.8607807479750917, 0.870800130451633, 0.8798269922409865, 0.8869846532824016, 0.8933350146484684, 0.9005407490480533, 0.9082279916170504, 0.9167098406657846, 0.9251551842238896, 0.936291085506328, 0.9495704148730526, 0.9664962636624348, 0.9870310090678902]","[0.185821533203125, 0.35626220703125, 0.53472900390625, 0.6953125, 0.84735107421875, 0.98455810546875, 1.10443115234375, 1.2098388671875, 1.321014404296875, 1.417083740234375, 1.511962890625, 1.628173828125, 1.765777587890625, 1.930999755859375, 2.115509033203125, 2.394256591796875, 2.798309326171875, 3.491790771484375, 4.89593505859375]"
7.1.09.tiff,Oliveira propose,"[25.956099591138894, 27.905675795497544, 28.684264176284408, 29.666187066218175, 29.982498389384965, 30.516579641154806, 30.77116939663902, 31.22768979206619, 31.497784909373458, 31.66000674664346, 32.13044566641818, 32.44250517002697, 32.82797662465577, 33.325458571473824, 33.64289056131402, 34.555514593640424, 35.75699046006447, 37.993763074333195, 42.630719665638054]","[0.5338576654138787, 0.682794049453516, 0.7320336579379831, 0.7834180338776469, 0.7987648657366474, 0.8203945781559248, 0.8307792532218605, 0.8453261660088291, 0.8545848791210193, 0.860168631036174, 0.8745626932286339, 0.8829171564681237, 0.891431637254677, 0.9026475314319142, 0.9088017805952674, 0.9250446812239451, 0.9423721695861166, 0.9638325399076341, 0.9867900682459609]","[0.177215576171875, 0.34375, 0.514892578125, 0.6966552734375, 0.81048583984375, 0.954620361328125, 1.054840087890625, 1.184844970703125, 1.30511474609375, 1.386962890625, 1.540802001953125, 1.69049072265625, 1.821563720703125, 1.998077392578125, 2.149627685546875, 2.529510498046875, 2.9873046875, 3.82147216796875, 5.197662353515625]"
7.1.09.tiff,Brahimi propose,"[23.888859294887578, 25.821898885967624, 26.4610225230625, 27.826977957168143, 27.84403800814722, 28.42562335627722, 29.691326288362873, 29.96569474551258, 30.022297710973255, 30.05471259687209, 30.339376283006622, 30.85761454412544, 31.81028655519491, 32.19798465560443, 32.428781497093574, 33.56428069939266, 34.820366026748204, 36.723835577621834, 40.831318762884536]","[0.4016544442125945, 0.5181793973884232, 0.5806817248756352, 0.6740996889728811, 0.675157815765289, 0.7124890825086633, 0.7804663797633222, 0.7940093315978141, 0.7966227626444232, 0.7978280826722618, 0.8100617118589464, 0.8292636135291717, 0.862542972891032, 0.8740828619956851, 0.8800108494127116, 0.9062717330526484, 0.9290738239978996, 0.9531045561422868, 0.9806518651607871]","[0.12957763671875, 0.1749267578125, 0.260498046875, 0.364166259765625, 0.367218017578125, 0.51434326171875, 0.75335693359375, 0.824554443359375, 0.84051513671875, 0.85009765625, 0.974365234375, 1.149810791015625, 1.4515380859375, 1.60260009765625, 1.685089111328125, 2.186431884765625, 2.72491455078125, 3.5565185546875, 5.0113525390625]"
7.1.10.tiff,DCT,"[27.20415005109823, 29.947879204829423, 31.3989178285947, 32.35564549218348, 33.05865617803608, 33.59609842060533, 34.03448820958319, 34.38282870498226, 34.72658312095559, 35.020941947178265, 35.29475061821936, 35.602671495448575, 35.96118924091052, 36.364066858359536, 36.77834986181009, 37.38452335451899, 38.22236119562005, 39.694706021212106, 43.22433619092563]","[0.5866302770788263, 0.7332812950287747, 0.7997147484340694, 0.8348884432870017, 0.8576997494641988, 0.8730919980316022, 0.8846211161353346, 0.8929502584967931, 0.9008050490389642, 0.9068853960136912, 0.9125272185125637, 0.9183895867383953, 0.924676755730039, 0.9311324173802228, 0.937234445880408, 0.9452116008322022, 0.9545767962523292, 0.9673381976679494, 0.9851074095140998]","[0.171234130859375, 0.30535888671875, 0.452392578125, 0.582977294921875, 0.704132080078125, 0.814208984375, 0.916473388671875, 1.00341796875, 1.097259521484375, 1.1820068359375, 1.26824951171875, 1.3707275390625, 1.49346923828125, 1.642822265625, 1.798797607421875, 2.03167724609375, 2.361297607421875, 2.945281982421875, 4.22314453125]"
7.1.10.tiff,Oliveira propose,"[27.449471829892012, 29.608193367349493, 30.55406985089547, 31.64632605989921, 31.91966266064955, 32.37807992874582, 32.72274454017167, 33.17799769503836, 33.427981167998276, 33.60955196102709, 34.06789831595097, 34.34703103677417, 34.637166539432386, 35.07705345347633, 35.35188983631863, 36.14879725671455, 37.36077636442426, 38.95526777054534, 42.89002713039763]","[0.5821596822765981, 0.712691128706806, 0.7653659797374146, 0.8124530565517839, 0.823507900795948, 0.8393087101819646, 0.8514319572995481, 0.8638004465923725, 0.871604674683827, 0.8771510375327632, 0.8886782965422982, 0.8956529576414556, 0.9014325473735743, 0.9099532958893055, 0.9154587680842146, 0.9289514574875628, 0.945385012543902, 0.9615190183441584, 0.9839076366347826]","[0.161041259765625, 0.282684326171875, 0.439697265625, 0.577850341796875, 0.662750244140625, 0.774932861328125, 0.8787841796875, 0.988128662109375, 1.091796875, 1.1650390625, 1.298736572265625, 1.43280029296875, 1.539215087890625, 1.70379638671875, 1.841217041015625, 2.15966796875, 2.582794189453125, 3.2698974609375, 4.57061767578125]"
7.1.10.tiff,Brahimi propose,"[24.819505402591425, 27.3052865640518, 28.137947175159912, 29.423314867094224, 29.42844664626862, 30.244156463919122, 31.535497630102192, 31.687048320378164, 31.716264880049327, 31.733705870267833, 32.073868644507286, 32.71939138698965, 33.560226490394285, 33.91285469875932, 34.0822759809635, 35.219386620724656, 36.40488617684353, 38.02931403007597, 41.544972781565576]","[0.45814307718463343, 0.5674066325944684, 0.6350350219525708, 0.6963012574425286, 0.6964767130591658, 0.7428659660167888, 0.801814948959122, 0.8090194093944193, 0.8104752413908137, 0.8112023712558318, 0.8240088787385412, 0.8453015612614216, 0.8715853757204781, 0.88196283538678, 0.8864653335539628, 0.9115157532896027, 0.932308045004758, 0.9528197812938758, 0.9784654625922381]","[0.128631591796875, 0.1593017578125, 0.237701416015625, 0.29034423828125, 0.290802001953125, 0.44171142578125, 0.61566162109375, 0.651580810546875, 0.659698486328125, 0.665191650390625, 0.776763916015625, 0.94012451171875, 1.19500732421875, 1.320098876953125, 1.38226318359375, 1.827789306640625, 2.328338623046875, 3.069366455078125, 4.47723388671875]"
